Term_Code,Subject_Code,Division,Catalog_Number,Section,Component_Code,Class_NBR,CLASS_DESCR,Day10_Enroll,class_duration_weekly,Enrl_Cap,Instruction_Mode,TL_Building,TL_Room,SA Facility ID,SA Building Code,SA Building Description,SA Building Short Description,SA Facility Room Number,SA Facility Description,SA Facility Short Description,SA Facility Location,SA Facility Academic Organization,SA Facility Type,SA Facility Capacity,Class_Start_Time,Class_End_Time,Class_Days,AGNROther,Accounting,AfricanaStudiesIns,AgriculturalResour,AlliedHealthScienc,AnimalScience,Anthropology,ArtArtHistory,BUSNOther,BiologicalSciences,BiomedicalEngineer,CenterforExcellenc,ChemicalBiomolecul,Chemistry,CivilEnvironmental,CognitiveScience,Communication,Computing,CurriculumInstruct,DigitalMediaDesign,DramaticArts,ENGROther,EarthSciences,EcologyEvolutionar,Economics,EducationalLeaders,EducationalPsychol,ElectricalComputer,EngineeringPhysics,English,Exploratory,Finance,GeographySustainab,History,HumanDevelopmentFa,HumanRights,Individualized,InstituteforSystem,Interdisciplinary,InternationalStudi,Journalism,Kinesiology,LatinoLatinAmerica,Law,Linguistics,LiteraturesCulture,Management,MarineSciences,MaritimeStudies,Marketing,MaterialsScienceEn,Mathematics,MechanicalAerospac,MolecularCellBiolo,Music,NaturalResourcesth,NonDegree,Nursing,NutritionalScience,OfficeofEnrichment,OperationsInformat,PathobiologyVeteri,PharmaceuticalScie,PharmacyPractice,Philosophy,Physics,PhysiologyNeurobio,PlantScienceLandsc,PoliticalScience,PolymerSciencePhD,PreBachelorofSocia,PreIndividualized,PrePharmacy,PreSportManagement,PreTeaching,PsychologicalScien,PublicPolicy,RoboticsEngineerin,SocialCriticalInqu,SocialWork,Sociology,SpeechLanguageHear,StatisticalDataSci,Statistics,UConnHealthOther,Sum_Enrollment
1248,ECON,LD,2431,701,LSA,11765,Econ Tax Government Spending,11,2:30,35,P,HTB,210,340100007,3401,Hartford Times Building,HTB,210,HTB 210,HTB 210,HARTFORD,,CSRM,40,10:10:00 AM,11:00:00 AM,NYNYNYN,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,11
1248,ECON,LD,2440,660,LSA,11359,Econ of the Global Economy,5,2:30,30,P,ACD,206,432200006,4322,Academic Building,ACD,206,ACD 206,ACD 206,AVERYPOINT,,CSRM,36,11:00:00 AM,12:15:00 PM,NNYNYNN,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
1248,ECON,LD,2441,001,LSA,9319,Labor Economics,149,2:30,150,P,ARJ,105,023500001,0235,Jaime Homero Arjona Building,ARJ,105,ARJ 105,ARJ 105,STORRS,,CSRM,159,04:40:00 PM,05:55:00 PM,NYNYNNN,1,1,,2,,,,1,,,,,,,,,1,1,,,,,,,109,1,,,,1,16,1,,,1,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,5,,,,,1,,,2,,149
1248,ECON,LD,2441,003,LSA,11982,Labor Economics,70,2:30,70,P,FSB,103,013800003,0138,Family Studies Building,FSB,103,FSB 103,FSB 103,STORRS,,CSRM,70,02:00:00 PM,03:15:00 PM,NNYNYNN,,1,,1,,,,,,,,,,,,,,,,,,,,,54,,,,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,1,,1,,,70
1248,ECON,LD,2444,801,LSA,3040,Women & Minorities Labor Mrkt,32,1:40,30,HB,DWTN,237,300400031,3004,Downtown Stamford,DWTN,237,DWTN 237,DWTN 237,STAMFORD,,CSRM,35,02:30:00 PM,03:20:00 PM,NYNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
1248,ECON,LD,2447,001,LSA,9354,Economics of Sports,70,2:30,70,P,SHH,112,048600010,0486,Susan V. Herbst Hall,SHH,112,SHH 112,SHH 112,STORRS,,CSRM,70,09:05:00 AM,09:55:00 AM,NYNYNYN,,1,,,,,1,,,,,1,,,,,3,,,,,,,,58,,,,,,2,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,70
1248,ECON,LD,2467E,660,LSA,11351,Economics of the Oceans,2,2:30,14,P,ACD,304,432200012,4322,Academic Building,ACD,304,ACD 304,ACD 304,AVERYPOINT,,CSRM,28,09:30:00 AM,10:45:00 AM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1248,ECON,LD,2500W,001,LSA,9341,Writing in Economics,19,0:50,19,P,SHH,340,048600025,0486,Susan V. Herbst Hall,SHH,340,SHH 340,SHH 340,STORRS,,CSRM,20,03:35:00 PM,04:25:00 PM,NNNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
1248,ECON,LD,2500W,002,LSA,9342,Writing in Economics,17,0:50,19,P,SHH,268,048600019,0486,Susan V. Herbst Hall,SHH,268,SHH 268,SHH 268,STORRS,,CSRM,25,04:40:00 PM,05:30:00 PM,NNNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,17
1248,ECON,LD,2500W,003,LSA,9343,Writing in Economics,17,0:50,19,P,SHH,401,048600026,0486,Susan V. Herbst Hall,SHH,401,SHH 401,SHH 401,STORRS,,CSRM,25,03:30:00 PM,04:20:00 PM,NNNNYNN,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
1248,ECON,LD,2500W,004,LSA,9344,Writing in Economics,19,0:50,19,P,SHH,401,048600026,0486,Susan V. Herbst Hall,SHH,401,SHH 401,SHH 401,STORRS,,CSRM,25,04:40:00 PM,05:30:00 PM,NNNNYNN,,,,,,,,,,,,,,,,,1,,,,,,,,17,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
1248,ECON,LD,2500W,005,LSA,9345,Writing in Economics,20,0:50,19,P,SHH,201,048600012,0486,Susan V. Herbst Hall,SHH,201,SHH 201,SHH 201,STORRS,,CSRM,25,03:35:00 PM,04:25:00 PM,NNNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
1248,ECON,LD,2500W,006,LSA,9346,Writing in Economics,19,0:50,19,P,SHH,301,048600021,0486,Susan V. Herbst Hall,SHH,301,SHH 301,SHH 301,STORRS,,CSRM,25,04:40:00 PM,05:30:00 PM,NNNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,19
1248,ECON,LD,2500W,007,LSA,9347,Writing in Economics,19,0:50,19,P,SHH,104,048600002,0486,Susan V. Herbst Hall,SHH,104,SHH 104,SHH 104,STORRS,,CSRM,40,03:30:00 PM,04:20:00 PM,NNNNYNN,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
1248,ECON,LD,2500W,008,LSA,9348,Writing in Economics,19,0:50,19,P,SHH,269,048600020,0486,Susan V. Herbst Hall,SHH,269,SHH 269,SHH 269,STORRS,,CSRM,25,04:40:00 PM,05:30:00 PM,NNNNYNN,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,19
1248,ECON,UD,3103,001,LSA,11450,Global Economic History: Deep,15,2:30,30,P,SHH,110,048600008,0486,Susan V. Herbst Hall,SHH,110,SHH 110,SHH 110,STORRS,,CSRM,40,04:40:00 PM,07:10:00 PM,NNNYNNN,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,15
1248,ECON,UD,3208,001,LSA,9352,Game Theory,60,2:30,60,P,MCHU,305,048700015,0487,Lawrence D. McHugh Hall,MCHU,305,MCHU 305,MCHU 305,STORRS,,CSRM,70,09:05:00 AM,09:55:00 AM,NYNYNYN,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,1,2,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
1248,ECON,UD,3208,801,LSA,3310,Game Theory,30,2:30,30,P,DWTN,229,300400027,3004,Downtown Stamford,DWTN,229,DWTN 229,DWTN 229,STAMFORD,,CSRM,32,11:00:00 AM,12:15:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,1,1,,,,,,,27,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1248,ECON,UD,3209,001,LSA,9366,Behavioral Economics,32,2:30,35,P,SHH,110,048600008,0486,Susan V. Herbst Hall,SHH,110,SHH 110,SHH 110,STORRS,,CSRM,40,11:00:00 AM,12:15:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,1,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,32
1248,ECON,UD,3209,002,LSA,9367,Behavioral Economics,29,2:30,35,P,SHH,110,048600008,0486,Susan V. Herbst Hall,SHH,110,SHH 110,SHH 110,STORRS,,CSRM,40,12:30:00 PM,01:45:00 PM,NNYNYNN,,1,,,,,,,,,,,,,,,,1,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
1248,ECON,UD,3313,001,LSA,9351,Elem Econ Forecasting,11,2:30,60,P,MCHU,202,048700010,0487,Lawrence D. McHugh Hall,MCHU,202,MCHU 202,MCHU 202,STORRS,,CSRM,70,12:30:00 PM,01:45:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
1248,ECON,UD,3315,001,LSA,9358,Financial Econometrics,7,2:30,20,P,SHH,337,048600023,0486,Susan V. Herbst Hall,SHH,337,SHH 337,SHH 337,STORRS,ECONOMICS,CONF,40,02:00:00 PM,03:15:00 PM,NNYNYNN,,,,,,,,,,,,,,,,,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,7
1248,ECON,UD,3317,001,LSA,9370,Machine Learning for Economist,2,2:30,20,P,SHH,337,048600023,0486,Susan V. Herbst Hall,SHH,337,SHH 337,SHH 337,STORRS,ECONOMICS,CONF,40,10:10:00 AM,11:25:00 AM,NYNNNYN,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1248,ECON,UD,3321,001,LSA,9368,Programming Computation with R,22,2:30,25,P,SHH,105,048600003,0486,Susan V. Herbst Hall,SHH,105,SHH 105,SHH 105,STORRS,,CSRM,40,09:30:00 AM,10:45:00 AM,NNYNYNN,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,22
1248,ECON,UD,3322,001,LSA,9369,Open Source Programming Python,21,2:30,20,P,SHH,308,048600022,0486,Susan V. Herbst Hall,SHH,308,SHH 308,SHH 308,STORRS,ECONOMICS,CMLB,30,10:10:00 AM,11:25:00 AM,NYNYNNN,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
1248,ECON,UD,3416,001,LSA,9310,Spec Prob in Money & Banking,28,2:30,70,P,SHH,112,048600010,0486,Susan V. Herbst Hall,SHH,112,SHH 112,SHH 112,STORRS,,CSRM,70,10:10:00 AM,11:00:00 AM,NYNYNYN,,,,,,,1,,,,,,,,,,,,,,,,,,25,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
1248,ECON,UD,3422,001,LSA,9308,International Finance,58,2:30,70,P,MCHU,202,048700010,0487,Lawrence D. McHugh Hall,MCHU,202,MCHU 202,MCHU 202,STORRS,,CSRM,70,09:30:00 AM,10:45:00 AM,NNYNYNN,,,,,,,,,,,,,,,,,,1,,,,,,,53,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
1248,ECON,UD,3431,001,LSA,9309,Public Economics,35,2:30,35,P,SHH,109,048600007,0486,Susan V. Herbst Hall,SHH,109,SHH 109,SHH 109,STORRS,,CSRM,40,11:15:00 AM,12:05:00 PM,NYNYNYN,,,,,,,,,,,,,,,,,2,,,,,,,,30,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,35
