Subject_Code,Subject_Course,CLASS_DESCR,building,building_code,Room,Term_Code,TERM,Catalog_Number,Section,class_duration_weekly,Duration_minutes,Division,Component_Code,Class_NBR,Day10_Enroll,WSCH_Max,Enrl_Cap,Capacity,Room_Description,ACES,AGNROther,AcademicServices,Accounting,AfricanaStudiesIns,AgriculturalResour,AlliedHealthScienc,AmericanStudies,AnimalScience,Anthropology,ArtArtHistory,BUSNOther,BiologicalSciences,BiomedicalEngineer,CenterforExcellenc,ChemicalBiomolecul,Chemistry,CivilEnvironmental,CognitiveScience,Communication,ComputerScienceEng,Computing,CurriculumInstruct,DigitalMediaDesign,DramaticArts,ENGROther,EarthSciences,EcologyEvolutionar,Economics,EducationalLeaders,EducationalPsychol,ElectricalComputer,EngineeringPhysics,English,EnvironmentalStudi,Exploratory,Finance,Geography,GlobalAffairs,History,HumanDevelopmentFa,Individualized,Interdisciplinary,Journalism,Kinesiology,LatinoLatinAmerica,Linguistics,LiteraturesCulture,Management,MarineSciences,Marketing,MaterialsScienceEn,Mathematics,MechanicalEngineer,MechanicalAerospac,MolecularCellBiolo,Music,NaturalResourcesth,No_Department,NonDegree,Nursing,NutritionalScience,OfficeofEnrichment,OperationsInformat,PathobiologyVeteri,PharmaceuticalScie,PharmacyPractice,Philosophy,Physics,PhysiologyNeurobio,PlantScienceLandsc,PoliticalScience,PolymerSciencePhD,PreBachelorofSocia,PreIndividualized,PrePharmacy,PreSportManagement,PreTeaching,PsychologicalScien,RoboticsEngineerin,SocialWork,Sociology,SpeechLanguageHear,Statistics,UConnHealthOther,UrbanCommunityStud,WomenGenderSexuali,Sum_Enrollment,Bldg_Description
CSE,CSE_1010,Intro Computing for Engineers,434,ITE,C13,1238,Fall 2023,1010,063L,1:50,110,LD,LAB,11977,19,35,19,19,Class Laboratory,,,,,,,,,,,,,,5,,,,,,,7,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_1010,Intro Computing for Engineers,434,ITE,C13,1238,Fall 2023,1010,064L,1:50,110,LD,LAB,11978,11,35,19,19,Class Laboratory,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_1010,Intro Computing for Engineers,434,ITE,C13,1238,Fall 2023,1010,065L,1:50,110,LD,LAB,11979,20,35,19,19,Class Laboratory,,,,,,,,,,,,,,2,,1,,,,,10,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_1010,Intro Computing for Engineers,434,ITE,C13,1238,Fall 2023,1010,008L,1:50,110,LD,LAB,12663,19,35,19,19,Class Laboratory,,,,,,,,,,,,,,3,,2,,2,,,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,19,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_2050,Data Struc and Obj-Orient Des,434,ITE,C13,1238,Fall 2023,2050,041L,1:15,75,LD,LAB,16110,1,24,19,19,Class Laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_2050,Data Struc and Obj-Orient Des,434,ITE,C13,1238,Fall 2023,2050,042L,1:15,75,LD,LAB,16111,5,24,19,19,Class Laboratory,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,5,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_3350,Digital Design Laboratory,434,ITE,C25,1238,Fall 2023,3350,1,3:00,180,UD,LAB,17880,1,72,2,24,Class Laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_4122,Systems Laboratory,434,ITE,C25,1238,Fall 2023,4122,001L,3:00,180,UD,LAB,5595,6,72,16,24,Class Laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_4114,Software-Defined Radio Design,434,ITE,C25,1238,Fall 2023,4114,1,3:00,180,UD,LAB,8071,5,72,12,24,Class Laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_3666,Intro to Computer Architecture,434,ITE,C27,1238,Fall 2023,3666,025L,0:50,50,UD,LAB,14447,12,18,21,22,Class Laboratory,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_3666,Intro to Computer Architecture,434,ITE,C27,1238,Fall 2023,3666,024L,0:50,50,UD,LAB,14446,17,18,21,22,Class Laboratory,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_3666,Intro to Computer Architecture,434,ITE,C27,1238,Fall 2023,3666,022L,0:50,50,UD,LAB,14445,15,18,21,22,Class Laboratory,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_3666,Intro to Computer Architecture,434,ITE,C27,1238,Fall 2023,3666,021L,0:50,50,UD,LAB,14443,21,18,21,22,Class Laboratory,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_3100,Systems Programming,434,ITE,C27,1238,Fall 2023,3100,035L,1:50,110,UD,LAB,14397,22,40,24,22,Class Laboratory,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_3100,Systems Programming,434,ITE,C27,1238,Fall 2023,3100,034L,1:50,110,UD,LAB,14396,20,40,24,22,Class Laboratory,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,20,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_3100,Systems Programming,434,ITE,C27,1238,Fall 2023,3100,015L,1:50,110,UD,LAB,11987,18,40,21,22,Class Laboratory,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_3100,Systems Programming,434,ITE,C27,1238,Fall 2023,3100,005L,1:50,110,UD,LAB,11985,21,40,21,22,Class Laboratory,,,,,,,,,,,,,,,,,,,1,,17,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_1010,Intro Computing for Engineers,434,ITE,C27,1238,Fall 2023,1010,031L,1:50,110,LD,LAB,5190,20,40,20,22,Class Laboratory,,,,,,,,,,1,,,,7,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,20,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_3160,Functional Programming Fundmnt,434,ITE,C27,1238,Fall 2023,3160,003L,0:50,50,UD,LAB,14337,4,18,23,22,Class Laboratory,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_1010,Intro Computing for Engineers,434,ITE,C27,1238,Fall 2023,1010,033L,1:50,110,LD,LAB,5192,20,40,20,22,Class Laboratory,,,,,,,,,,,,,,2,,1,,,,,5,,,,,3,,,,,,2,,,,4,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,20,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_1010,Intro Computing for Engineers,434,ITE,C27,1238,Fall 2023,1010,062L,1:50,110,LD,LAB,11976,20,40,20,22,Class Laboratory,,,,,,,,,,,,,,4,,,1,3,,,6,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,20,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_3160,Functional Programming Fundmnt,434,ITE,C27,1238,Fall 2023,3160,002L,0:50,50,UD,LAB,14336,4,18,22,22,Class Laboratory,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_3160,Functional Programming Fundmnt,434,ITE,C27,1238,Fall 2023,3160,004L,0:50,50,UD,LAB,14338,17,18,23,22,Class Laboratory,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_1010,Intro Computing for Engineers,434,ITE,C27,1238,Fall 2023,1010,061L,1:50,110,LD,LAB,11975,20,40,20,22,Class Laboratory,,,,,,,,,,,,,,1,,,,3,,,7,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,20,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_1010,Intro Computing for Engineers,434,ITE,C27,1238,Fall 2023,1010,026L,1:50,110,LD,LAB,7384,18,40,20,22,Class Laboratory,,,,,,,,,,,,,,,,2,,,,,4,,,,,,,,1,,,1,,,,4,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,18,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_1010,Intro Computing for Engineers,434,ITE,C27,1238,Fall 2023,1010,027L,1:50,110,LD,LAB,7385,20,40,20,22,Class Laboratory,,,,,,,,,,,,,,3,,,,1,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,2,,,,,,,1,2,,,,,,,,20,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_2001,Electrical Circuits,434,ITE,C30,1238,Fall 2023,2001,008L,2:00,120,LD,LAB,9544,19,76,20,38,Class Laboratory,,,,,,,,,,,,,,3,,,,,,,3,,,,,,,,,,,9,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,19,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_2001,Electrical Circuits,434,ITE,C30,1238,Fall 2023,2001,007L,2:00,120,LD,LAB,8362,17,76,20,38,Class Laboratory,,,,,,,,,,,,,,,,,,,,,5,,,,,2,,,,,,8,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,17,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_2001,Electrical Circuits,434,ITE,C30,1238,Fall 2023,2001,006L,2:00,120,LD,LAB,6684,17,76,20,38,Class Laboratory,,,,,,,,,,,,,,2,1,,,,,,3,,,,,,,,,,,8,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,17,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_2001,Electrical Circuits,434,ITE,C30,1238,Fall 2023,2001,005L,2:00,120,LD,LAB,6683,18,76,20,38,Class Laboratory,,,,,,,,,,,,,,1,,,,,,,9,,,,,1,,,,,,5,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_2001,Electrical Circuits,434,ITE,C30,1238,Fall 2023,2001,004L,2:00,120,LD,LAB,6682,19,76,20,38,Class Laboratory,,,,,,,,,,,,,,4,,,,,,,8,,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,19,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_2001,Electrical Circuits,434,ITE,C30,1238,Fall 2023,2001,003L,2:00,120,LD,LAB,6681,14,76,20,38,Class Laboratory,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,9,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,14,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_2001,Electrical Circuits,434,ITE,C30,1238,Fall 2023,2001,002L,2:00,120,LD,LAB,6680,20,76,20,38,Class Laboratory,,,,,,,,,,,,,,3,,,,,,,5,,,,,2,,,,,,7,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,20,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_2001,Electrical Circuits,434,ITE,C30,1238,Fall 2023,2001,001L,2:00,120,LD,LAB,6679,20,76,20,38,Class Laboratory,,,,,,,,,,,,,,3,,,,1,,,9,,,,,,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,20,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_3411,Microprocessor Application Lab,434,ITE,C30,1238,Fall 2023,3411,001L,4:00,240,UD,LAB,3468,12,152,17,38,Class Laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,12,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_3201,Elec Circ Design & Analysis,434,ITE,C30,1238,Fall 2023,3201,003L,2:00,120,UD,LAB,5814,13,76,24,38,Class Laboratory,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_3201,Elec Circ Design & Analysis,434,ITE,C30,1238,Fall 2023,3201,001L,2:00,120,UD,LAB,4354,12,76,24,38,Class Laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_2301,Prin of Digital Logic Design,434,ITE,C31,1238,Fall 2023,2301,007L,1:50,110,LD,LAB,10328,16,44,20,24,Class Laboratory,,,,,,,,,,,,,,,,,,,,,6,,,,,1,,,,,,8,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_2301,Prin of Digital Logic Design,434,ITE,C31,1238,Fall 2023,2301,003L,1:50,110,LD,LAB,10324,19,44,20,24,Class Laboratory,,,,,,,,,,,,,,1,,,,,1,,8,,,,,,,,3,,,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_2301,Prin of Digital Logic Design,434,ITE,C31,1238,Fall 2023,2301,006L,1:50,110,LD,LAB,10327,18,44,20,24,Class Laboratory,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_2301,Prin of Digital Logic Design,434,ITE,C31,1238,Fall 2023,2301,008L,1:50,110,LD,LAB,11984,16,44,20,24,Class Laboratory,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,16,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_2301,Prin of Digital Logic Design,434,ITE,C31,1238,Fall 2023,2301,004L,1:50,110,LD,LAB,10325,19,44,20,24,Class Laboratory,,,,,,,,,,,,,,,,,,1,,,9,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_2301,Prin of Digital Logic Design,434,ITE,C31,1238,Fall 2023,2301,005L,1:50,110,LD,LAB,10326,18,44,20,24,Class Laboratory,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,INFORMATION TECHNOLOGY BUILDING
CSE,CSE_2301,Prin of Digital Logic Design,434,ITE,C31,1238,Fall 2023,2301,002L,1:50,110,LD,LAB,10323,16,44,20,24,Class Laboratory,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,10,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,16,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_3411,Microprocessor Application Lab,434,ITE,C33,1238,Fall 2023,3411,002L,4:00,240,UD,LAB,12785,14,136,16,34,Class Laboratory,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,14,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_3212,Electric Machines and Drives,434,ITE,C33,1238,Fall 2023,3212,003L,2:00,120,UD,LAB,8785,4,68,9,34,Class Laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_3212,Electric Machines and Drives,434,ITE,C33,1238,Fall 2023,3212,002L,2:00,120,UD,LAB,8784,9,68,9,34,Class Laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,INFORMATION TECHNOLOGY BUILDING
ECE,ECE_3212,Electric Machines and Drives,434,ITE,C33,1238,Fall 2023,3212,001L,2:00,120,UD,LAB,8783,2,68,9,34,Class Laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,INFORMATION TECHNOLOGY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T108,1238,Fall 2023,1127Q,109L,3:00,180,LD,LAB,12411,16,48,16,16,Class Laboratory,,,,,,1,1,,,,,,1,3,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T108,1238,Fall 2023,1127Q,108L,3:00,180,LD,LAB,4995,15,48,16,16,Class Laboratory,,,,,,,2,,,,,,1,,,,,1,,,1,,,,,1,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,15,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T108,1238,Fall 2023,1127Q,107L,3:00,180,LD,LAB,4580,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,2,3,,1,1,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T108,1238,Fall 2023,1127Q,106L,3:00,180,LD,LAB,4495,16,48,16,16,Class Laboratory,,,,,,,,,,,,1,,3,,1,1,,,1,5,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T108,1238,Fall 2023,1127Q,105L,3:00,180,LD,LAB,4500,16,48,16,16,Class Laboratory,,1,,,,,1,,,,,,2,,,,2,1,,,2,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T108,1238,Fall 2023,1127Q,104L,3:00,180,LD,LAB,3280,16,48,16,16,Class Laboratory,,,,,,,1,,1,,,,5,3,,,,,,,1,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T108,1238,Fall 2023,1127Q,103L,3:00,180,LD,LAB,4499,16,48,16,16,Class Laboratory,,,,,,,2,,,,,,1,,,,,1,,,3,,,,,1,1,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T108,1238,Fall 2023,1127Q,101L,3:00,180,LD,LAB,4498,16,48,16,16,Class Laboratory,,,,,,,,,,,,,3,4,,,,3,,,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T108,1238,Fall 2023,1127Q,008L,3:00,180,LD,LAB,3250,16,48,16,16,Class Laboratory,,1,,,,,4,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,3,,,,,,,,,1,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T108,1238,Fall 2023,1127Q,010L,3:00,180,LD,LAB,3252,16,48,16,16,Class Laboratory,,,,,,,2,,,,,,3,,,,,,,,1,,,,,1,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,1,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T108,1238,Fall 2023,1127Q,009L,3:00,180,LD,LAB,3251,16,48,16,16,Class Laboratory,,,,,,,5,,,,,,5,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T108,1238,Fall 2023,1127Q,007L,3:00,180,LD,LAB,3248,16,48,16,16,Class Laboratory,,,,,,,1,,,,,1,8,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T108,1238,Fall 2023,1127Q,006L,3:00,180,LD,LAB,3247,16,48,16,16,Class Laboratory,,1,,,,,4,,,,,,3,,,,,,,1,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,1,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T108,1238,Fall 2023,1127Q,005L,3:00,180,LD,LAB,3245,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,6,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,119L,3:00,180,LD,LAB,12422,16,48,16,16,Class Laboratory,,,,,,,2,,,1,,,3,2,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,118L,3:00,180,LD,LAB,6176,16,48,16,16,Class Laboratory,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,1,,,,2,,,,,,,,,1,,,,,,,,1,2,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,116L,3:00,180,LD,LAB,6166,16,48,16,16,Class Laboratory,,,,,,,1,,,,,,,1,,,,,,,6,,,,,1,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,115L,3:00,180,LD,LAB,4503,16,48,16,16,Class Laboratory,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,2,,5,,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,16,CHEMISTRY BUILDING
CHEM,CHEM_1127Q,General Chemistry I,409,CHM,T109,1238,Fall 2023,1127Q,114L,3:00,180,LD,LAB,6168,15,48,16,16,Class Laboratory,,,,,,,,,,,,,,1,,1,,3,1,,4,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,15,CHEMISTRY BUILDING
